Number;Name;Business;Country;EAD;LGD;PD;Default;A;B;C
726;Name  726;A;A;637237,3424;0,681743289;0,007269832;Bernoulli;1;0;0
2492;Name  2492;B;E;785821,7215;0,55189651;0,145785428;Bernoulli;0;1;0
615;Name  615;A;C;660732,4217;0,654371239;0,077714739;Bernoulli;1;0;0
1009;Name  1009;C;C;919355,4235;0,470111551;0,13512009;Bernoulli;0;0;1
2576;Name  2576;A;E;470163,7496;0,914952312;0,150094867;Bernoulli;1;0;0
923;Name  923;A;D;883389,475;0,486888797;0,118837665;Bernoulli;1;0;0
49;Name  49;B;B;708330,0878;0,606265633;0,152535648;Bernoulli;0;1;0
265;Name  265;C;E;730133,3771;0,58796745;0,104050558;Bernoulli;0;0;1
2298;Name  2298;A;A;588862,5831;0,728852186;0,269422146;Bernoulli;1;0;0
2986;Name  2986;B;C;924862,9227;0,463011083;0,336953466;Bernoulli;0;1;0
1550;Name  1550;C;B;472866,5729;0,905581648;0,195423089;Bernoulli;0;0;1
577;Name  577;C;A;760368,5147;0,562618892;0,074734798;Bernoulli;0;0;1
2389;Name  2389;A;A;832156,0558;0,513505359;0,025680506;Bernoulli;1;0;0
2027;Name  2027;B;A;531848,2598;0,800990821;0,289353183;Bernoulli;0;1;0
56;Name  56;A;A;760242,3618;0,56004308;0,251283;Bernoulli;1;0;0
2363;Name  2363;C;A;536215,1953;0,792283275;0,197190872;Bernoulli;0;0;1
2200;Name  2200;C;E;755427,4175;0,561014397;0,283617517;Bernoulli;0;0;1
2764;Name  2764;B;E;775135,339;0,546336746;0,323050005;Bernoulli;0;1;0
105;Name  105;C;C;607190,4883;0,696663733;0,021737599;Bernoulli;0;0;1
2442;Name  2442;C;B;813063,2113;0,519251404;0,164810685;Bernoulli;0;0;1
1593;Name  1593;B;E;635617,9776;0,663582646;0,062388114;Bernoulli;0;1;0
897;Name  897;B;D;736882,8819;0,572032058;0,139406441;Bernoulli;0;1;0
2103;Name  2103;A;B;501254,1882;0,839318927;0,327845706;Bernoulli;1;0;0
1062;Name  1062;C;B;846333,8606;0,496819923;0,181867142;Bernoulli;0;0;1
460;Name  460;A;B;594997,9882;0,706524657;0,031530251;Bernoulli;1;0;0
2168;Name  2168;C;A;569158,2476;0,737506107;0,326531605;Bernoulli;0;0;1
743;Name  743;A;D;495468,9067;0,846400919;0,293629189;Bernoulli;1;0;0
1987;Name  1987;B;E;556868,4053;0,752719189;0,195650678;Bernoulli;0;1;0
2683;Name  2683;B;A;716240,3444;0,584063167;0,317476493;Bernoulli;0;1;0
931;Name  931;A;C;701555,5669;0,596195334;0,064803581;Bernoulli;1;0;0
1559;Name  1559;B;A;994507,311;0,420566656;0,293437397;Bernoulli;0;1;0
2258;Name  2258;B;A;636605,0764;0,656922629;0,067195848;Bernoulli;0;1;0
2472;Name  2472;A;D;906496,7003;0,46066834;0,043098722;Bernoulli;1;0;0
180;Name  180;B;B;483298,011;0,863410847;0,219748413;Bernoulli;0;1;0
144;Name  144;A;D;503400,3917;0,828792064;0,262463754;Bernoulli;1;0;0
1010;Name  1010;A;A;768507,8365;0,542403142;0,051882593;Bernoulli;1;0;0
308;Name  308;B;C;953605,401;0,436860229;0,013600784;Bernoulli;0;1;0
32;Name  32;C;E;497655,2934;0,835704116;0,101805828;Bernoulli;0;0;1
363;Name  363;B;D;511954,7345;0,812055547;0,230514614;Bernoulli;0;1;0
1327;Name  1327;B;E;623518,0249;0,666324291;0,23114581;Bernoulli;0;1;0
2723;Name  2723;B;C;859925,8433;0,482955911;0,172074698;Bernoulli;0;1;0
1631;Name  1631;B;A;702005,9765;0,591199401;0,19444421;Bernoulli;0;1;0
2953;Name  2953;A;A;864868,6059;0,4795622;0,242507195;Bernoulli;1;0;0
127;Name  127;B;E;913786,6276;0,453503166;0,203184424;Bernoulli;0;1;0
910;Name  910;A;B;477554,4709;0,865786657;0,157406739;Bernoulli;1;0;0
561;Name  561;B;E;660282,5436;0,625962356;0,121694646;Bernoulli;0;1;0
2102;Name  2102;A;D;967033,5498;0,426526786;0,154135374;Bernoulli;1;0;0
2752;Name  2752;C;E;712503,6506;0,578312003;0,327045338;Bernoulli;0;0;1
509;Name  509;C;C;469785,3097;0,875684423;0,232165198;Bernoulli;0;0;1
2003;Name  2003;C;D;603777,5399;0,681297472;0,279951629;Bernoulli;0;0;1
64;Name  64;A;D;933150,3039;0,440536663;0,10145311;Bernoulli;1;0;0
2002;Name  2002;C;A;466783,8887;0,878025183;0,325500598;Bernoulli;0;0;1
2175;Name  2175;A;D;614314,1422;0,666804527;0,080555228;Bernoulli;1;0;0
1688;Name  1688;A;B;686596,6715;0,596400719;0,164648559;Bernoulli;1;0;0
238;Name  238;A;A;448017,0363;0,91214291;0,045780899;Bernoulli;1;0;0
1206;Name  1206;C;D;805191,4289;0,50636443;0,133029588;Bernoulli;0;0;1
1933;Name  1933;C;E;487468,815;0,835938402;0,301881919;Bernoulli;0;0;1
1579;Name  1579;C;A;440643,1169;0,92312672;0,016816989;Bernoulli;0;0;1
1401;Name  1401;B;D;964084,421;0,421258918;0,118335642;Bernoulli;0;1;0
2574;Name  2574;A;A;448505,3738;0,905437471;0,201634182;Bernoulli;1;0;0
2827;Name  2827;C;B;680525,2919;0,594968804;0,164693933;Bernoulli;0;0;1
570;Name  570;A;B;426860,4435;0,947753164;0,25593885;Bernoulli;1;0;0
2420;Name  2420;B;B;877409,0214;0,460655984;0,047883703;Bernoulli;0;1;0
413;Name  413;B;C;721486,118;0,559183055;0,331494286;Bernoulli;0;1;0
1591;Name  1591;C;E;714666,2273;0,562376339;0,237438806;Bernoulli;0;0;1
2879;Name  2879;C;B;991087,1274;0,405505001;0,100862214;Bernoulli;0;0;1
823;Name  823;C;A;437521,2144;0,918452727;0,253227274;Bernoulli;0;0;1
1661;Name  1661;A;A;416999,0163;0,961934025;0,237073813;Bernoulli;1;0;0
995;Name  995;A;D;543646,5226;0,73711094;0,02370765;Bernoulli;1;0;0
2757;Name  2757;B;E;678343,2574;0,590489285;0,241280817;Bernoulli;0;1;0
2143;Name  2143;C;D;819747,0748;0,48746517;0,284405396;Bernoulli;0;0;1
2834;Name  2834;B;B;691488,3716;0,575075828;0,013537345;Bernoulli;0;1;0
1751;Name  1751;C;E;869444,566;0,457306904;0,019034849;Bernoulli;0;0;1
584;Name  584;C;D;643210,4675;0,618129445;0,314134548;Bernoulli;0;0;1
2858;Name  2858;B;C;748620,4081;0,531044231;0,29562832;Bernoulli;0;1;0
2261;Name  2261;C;A;761921,3942;0,520996482;0,175241608;Bernoulli;0;0;1
2749;Name  2749;C;C;749187,4448;0,528737857;0,086738761;Bernoulli;0;0;1
2735;Name  2735;B;E;981977,1229;0,403274938;0,138180725;Bernoulli;0;1;0
46;Name  46;B;A;871127,8659;0,45418853;0,249613328;Bernoulli;0;1;0
563;Name  563;B;A;879281,255;0,449897889;0,163033906;Bernoulli;0;1;0
2165;Name  2165;B;A;453353,9329;0,872490285;0,327133969;Bernoulli;0;1;0
2604;Name  2604;B;E;622852,0383;0,634369173;0,049890168;Bernoulli;0;1;0
1829;Name  1829;C;E;626557,9648;0,628217505;0,202642611;Bernoulli;0;0;1
1198;Name  1198;C;C;929849,4619;0,423166745;0,146768602;Bernoulli;0;0;1
2698;Name  2698;C;D;439372,5583;0,894753661;0,122841973;Bernoulli;0;0;1
2722;Name  2722;C;D;839596,6289;0,467484501;0,334341239;Bernoulli;0;0;1
368;Name  368;B;E;715472,5818;0,548343746;0,169047427;Bernoulli;0;1;0
2284;Name  2284;A;C;809749,701;0,484348499;0,090799164;Bernoulli;1;0;0
126;Name  126;C;A;430209,3898;0,91159122;0,0168179;Bernoulli;0;0;1
108;Name  108;C;A;725879,9877;0,539965102;0,306314084;Bernoulli;0;0;1
596;Name  596;C;B;441267,3048;0,886986258;0,336050534;Bernoulli;0;0;1
2681;Name  2681;B;B;406067,4941;0,963521917;0,241834195;Bernoulli;0;1;0
1773;Name  1773;A;E;825403,6662;0,473772212;0,263495484;Bernoulli;1;0;0
2577;Name  2577;B;B;428157,3619;0,91232641;0,203071964;Bernoulli;0;1;0
2919;Name  2919;C;B;834807,7909;0,46786006;0,256907399;Bernoulli;0;0;1
2499;Name  2499;B;B;434724,4109;0,898195544;0,097467989;Bernoulli;0;1;0
2910;Name  2910;A;E;515313,2362;0,757405293;0,075645243;Bernoulli;1;0;0
1498;Name  1498;B;A;410179,929;0,951048531;0,201592654;Bernoulli;0;1;0
2691;Name  2691;B;C;884387,1303;0,440976098;0,000587618;Bernoulli;0;1;0
534;Name  534;B;B;433768,5148;0,89883942;0,266813658;Bernoulli;0;1;0
1923;Name  1923;C;C;572052,8169;0,681441074;0,295495114;Bernoulli;0;0;1
2457;Name  2457;B;B;462146,3491;0,842658595;0,032536707;Bernoulli;0;1;0
1446;Name  1446;C;E;973065,4007;0,400008951;0,144973064;Bernoulli;0;0;1
2707;Name  2707;B;C;669882,0645;0,581039051;0,349792945;Bernoulli;0;1;0
633;Name  633;B;D;414678,4191;0,938094684;0,317759671;Bernoulli;0;1;0
453;Name  453;A;C;586871,6317;0,66265973;0,306105901;Bernoulli;1;0;0
529;Name  529;A;E;878321,1675;0,442723564;0,271530637;Bernoulli;1;0;0
2637;Name  2637;B;A;429316,1168;0,903805993;0,095071927;Bernoulli;0;1;0
2634;Name  2634;B;D;435769,1437;0,890178273;0,216690591;Bernoulli;0;1;0
2653;Name  2653;A;D;923460,2158;0,419922509;0,063019372;Bernoulli;1;0;0
1041;Name  1041;B;C;935471,5801;0,414368747;0,060083101;Bernoulli;0;1;0
964;Name  964;B;C;394777,5498;0,981823234;0,306063914;Bernoulli;0;1;0
2985;Name  2985;A;E;529135,9097;0,732316179;0,182501973;Bernoulli;1;0;0
946;Name  946;B;D;485041,7906;0,79739263;0,343712776;Bernoulli;0;1;0
1966;Name  1966;C;A;638259,1918;0,605421671;0,175449844;Bernoulli;0;0;1
220;Name  220;C;D;415507,0719;0,929717164;0,156438812;Bernoulli;0;0;1
2859;Name  2859;A;D;655653,301;0,588114856;0,344599756;Bernoulli;1;0;0
1683;Name  1683;B;D;642438,4753;0,598816446;0,03086951;Bernoulli;0;1;0
1443;Name  1443;B;E;567537,2536;0,677109041;0,330391371;Bernoulli;0;1;0
1712;Name  1712;C;C;444841,7896;0,863259911;0,218989667;Bernoulli;0;0;1
2766;Name  2766;B;B;577708,8449;0,664612839;0,19162187;Bernoulli;0;1;0
2772;Name  2772;C;B;419537,0295;0,915106223;0,035309945;Bernoulli;0;0;1
638;Name  638;C;B;448751,8437;0,854242241;0,069943198;Bernoulli;0;0;1
2775;Name  2775;C;B;619081,5405;0,618906402;0,343056855;Bernoulli;0;0;1
1517;Name  1517;C;A;391302,1086;0,978087331;0,124719482;Bernoulli;0;0;1
2291;Name  2291;C;A;952527,4944;0,401768787;0,255431419;Bernoulli;0;0;1
1228;Name  1228;C;C;710072,3773;0,538111166;0,165772446;Bernoulli;0;0;1
85;Name  85;A;E;651166,3052;0,586218634;0,052266534;Bernoulli;1;0;0
2667;Name  2667;B;D;455599,4463;0,836262546;0,253838577;Bernoulli;0;1;0
2061;Name  2061;A;B;631323,8377;0,603236512;0,07499863;Bernoulli;1;0;0
2349;Name  2349;C;D;429012,5192;0,88763443;0,271390171;Bernoulli;0;0;1
470;Name  470;B;C;868407,3549;0,4378388;0,301750023;Bernoulli;0;1;0
1294;Name  1294;B;C;575105,6885;0,661091041;0,311330213;Bernoulli;0;1;0
2350;Name  2350;A;D;491584,43;0,77339567;0,063654906;Bernoulli;1;0;0
936;Name  936;B;D;748021,0117;0,507496767;0,264004074;Bernoulli;0;1;0
1061;Name  1061;B;A;412867,3107;0,915406025;0,049958492;Bernoulli;0;1;0
2627;Name  2627;B;B;399715,6;0,945431768;0,247011018;Bernoulli;0;1;0
1478;Name  1478;B;D;612504,134;0,61648127;0,137534279;Bernoulli;0;1;0
1889;Name  1889;B;A;694412,2627;0,543717371;0,040326426;Bernoulli;0;1;0
1746;Name  1746;C;D;761477,1645;0,495318262;0,342607941;Bernoulli;0;0;1
1644;Name  1644;B;A;527476,5208;0,714955732;0,046415831;Bernoulli;0;1;0
44;Name  44;C;A;487862,163;0,772269307;0,307017472;Bernoulli;0;0;1
1348;Name  1348;C;C;509115,7554;0,739366821;0,139300491;Bernoulli;0;0;1
431;Name  431;A;C;502918,4948;0,748266097;0,105057591;Bernoulli;1;0;0
1175;Name  1175;A;C;826772,2824;0,454063487;0,11324232;Bernoulli;1;0;0
2326;Name  2326;B;C;977508,6258;0,383943113;0,007152893;Bernoulli;0;1;0
412;Name  412;A;A;421146,3947;0,889748516;0,187292779;Bernoulli;1;0;0
847;Name  847;A;D;603912,6669;0,62019525;0,303477125;Bernoulli;1;0;0
713;Name  713;A;A;757289,7954;0,493084811;0,083265807;Bernoulli;1;0;0
1999;Name  1999;A;E;583737,9983;0,638756081;0,125780251;Bernoulli;1;0;0
3000;Name  3000;B;B;471580,1861;0,789752167;0,233811024;Bernoulli;0;1;0
2139;Name  2139;C;A;777035,3815;0,47908834;0,220589316;Bernoulli;0;0;1
675;Name  675;A;B;724624,1021;0,513595733;0,029731043;Bernoulli;1;0;0
2301;Name  2301;B;B;606030,5005;0,613633475;0,250462856;Bernoulli;0;1;0
282;Name  282;B;B;913412,8976;0,406932032;0,127730024;Bernoulli;0;1;0
843;Name  843;A;A;916563,5981;0,405167419;0,086729511;Bernoulli;1;0;0
620;Name  620;C;E;447840,9993;0,826796862;0,337789123;Bernoulli;0;0;1
505;Name  505;A;E;969050,02;0,380701694;0,061446067;Bernoulli;1;0;0
645;Name  645;A;B;783868,5703;0,470261276;0,129113431;Bernoulli;1;0;0
2688;Name  2688;C;A;806259,7683;0,457035504;0,305671961;Bernoulli;0;0;1
618;Name  618;B;E;518620,1349;0,710504806;0,149963405;Bernoulli;0;1;0
725;Name  725;B;D;455086,7815;0,809473916;0,297305997;Bernoulli;0;1;0
970;Name  970;C;E;517826,3669;0,7108983;0,184583546;Bernoulli;0;0;1
100;Name  100;C;C;570310,5339;0,645060882;0,250645485;Bernoulli;0;0;1
2436;Name  2436;B;E;775426,9578;0,474126092;0,011134143;Bernoulli;0;1;0
1873;Name  1873;C;A;394121,5393;0,931279711;0,228394279;Bernoulli;0;0;1
2295;Name  2295;B;E;605021,643;0,60658074;0,277661467;Bernoulli;0;1;0
341;Name  341;C;D;414158,5556;0,8853865;0,179404697;Bernoulli;0;0;1
73;Name  73;C;C;578365,1228;0,633250947;0,231036122;Bernoulli;0;0;1
2126;Name  2126;A;A;469963,4973;0,778854056;0,207604212;Bernoulli;1;0;0
2398;Name  2398;A;A;448184,4832;0,816250341;0,335823364;Bernoulli;1;0;0
1679;Name  1679;C;E;596718,5019;0,613026701;0,256325348;Bernoulli;0;0;1
2893;Name  2893;B;B;516083,7611;0,707246693;0,291470979;Bernoulli;0;1;0
2733;Name  2733;A;A;787283,8312;0,463373558;0,272473289;Bernoulli;1;0;0
755;Name  755;B;E;743755,0201;0,489290881;0,00877329;Bernoulli;0;1;0
344;Name  344;C;A;787494,332;0,461994975;0,158846651;Bernoulli;0;0;1
2390;Name  2390;B;A;663263,1987;0,548524155;0,194776452;Bernoulli;0;1;0
1977;Name  1977;A;B;401726,2708;0,905420589;0,335951978;Bernoulli;1;0;0
2759;Name  2759;C;C;882992,3445;0,411897168;0,325600005;Bernoulli;0;0;1
949;Name  949;B;E;824921,0885;0,440711117;0,157620326;Bernoulli;0;1;0
1014;Name  1014;B;D;574080,0752;0,63111998;0,289036182;Bernoulli;0;1;0
1168;Name  1168;C;B;377150,0015;0,959703665;0,0688861;Bernoulli;0;0;1
2296;Name  2296;B;C;612963,4172;0,590478389;0,131940285;Bernoulli;0;1;0
846;Name  846;A;D;739311,9818;0,489374623;0,104640253;Bernoulli;1;0;0
1265;Name  1265;B;B;784122,0293;0,461336367;0,296355392;Bernoulli;0;1;0
1981;Name  1981;B;A;501622,4638;0,72094441;0,270826878;Bernoulli;0;1;0
2032;Name  2032;A;C;552538,8738;0,654272664;0,121671553;Bernoulli;1;0;0
403;Name  403;B;A;917825,1556;0,393661464;0,132091715;Bernoulli;0;1;0
2422;Name  2422;C;D;882504,7553;0,408345862;0,311092513;Bernoulli;0;0;1
1431;Name  1431;A;E;913324,0692;0,394092746;0,212409183;Bernoulli;1;0;0
955;Name  955;C;C;527324,571;0,682497453;0,329600741;Bernoulli;0;0;1
2074;Name  2074;B;A;657174,7791;0,547315664;0,022258521;Bernoulli;0;1;0
450;Name  450;B;E;565475,5659;0,635221748;0,223772174;Bernoulli;0;1;0
2196;Name  2196;B;D;408747,0772;0,87764399;0,035410414;Bernoulli;0;1;0
2385;Name  2385;B;C;676343,7308;0,530306854;0,03592162;Bernoulli;0;1;0
1884;Name  1884;B;C;957251,051;0,374455027;0,34043534;Bernoulli;0;1;0
1260;Name  1260;B;D;388503,117;0,921709854;0,020280321;Bernoulli;0;1;0
2037;Name  2037;A;C;457840,0606;0,781421104;0,175813437;Bernoulli;1;0;0
2743;Name  2743;A;B;674180,8551;0,530417387;0,192203681;Bernoulli;1;0;0
2307;Name  2307;C;E;786936,3124;0,454124723;0,005435298;Bernoulli;0;0;1
1424;Name  1424;A;D;926620,8086;0,385236956;0,268754453;Bernoulli;1;0;0
2008;Name  2008;C;A;662592,074;0,538531884;0,225940515;Bernoulli;0;0;1
2085;Name  2085;A;A;682948,6199;0,52183834;0,172950676;Bernoulli;1;0;0
2474;Name  2474;B;A;372805,6556;0,955322082;0,008680609;Bernoulli;0;1;0
1207;Name  1207;A;B;587515,268;0,606047373;0,27238323;Bernoulli;1;0;0
377;Name  377;C;E;903081,5643;0,394225114;0,063226029;Bernoulli;0;0;1
757;Name  757;B;C;535150,1064;0,66514016;0,022078135;Bernoulli;0;1;0
1;Name  1;C;C;364942,6056;0,974349474;0,337867086;Bernoulli;0;0;1
320;Name  320;A;E;719023,698;0,494017061;0,283402524;Bernoulli;1;0;0
1029;Name  1029;A;D;638383,1132;0,555458504;0,057791468;Bernoulli;1;0;0
1249;Name  1249;B;E;472633,1952;0,748827712;0,220321818;Bernoulli;0;1;0
1697;Name  1697;C;A;724411,8066;0,488112669;0,059411885;Bernoulli;0;0;1
637;Name  637;A;D;771137,4153;0,458500337;0,041358347;Bernoulli;1;0;0
167;Name  167;B;D;661508,1492;0,533965405;0,043081477;Bernoulli;0;1;0
784;Name  784;A;D;611514,6822;0,577020939;0,179068947;Bernoulli;1;0;0
1214;Name  1214;C;E;735659,3967;0,479137385;0,034123406;Bernoulli;0;0;1
1736;Name  1736;B;C;895872,2723;0,393120013;0,159180978;Bernoulli;0;1;0
275;Name  275;B;D;590349,6965;0,596387898;0,343414993;Bernoulli;0;1;0
2045;Name  2045;C;B;441844,7609;0,796565249;0,215497491;Bernoulli;0;0;1
2382;Name  2382;C;C;534132,5913;0,658186856;0,054165517;Bernoulli;0;0;1
590;Name  590;A;E;840228,2531;0,418244852;0,236045122;Bernoulli;1;0;0
2357;Name  2357;A;D;784089,0611;0,446649906;0,010806421;Bernoulli;1;0;0
2055;Name  2055;C;B;361974,6345;0,966672022;0,282730534;Bernoulli;0;0;1
2748;Name  2748;C;C;421652,3045;0,829584946;0,188900497;Bernoulli;0;0;1
2963;Name  2963;B;B;565586,7684;0,618231919;0,192897207;Bernoulli;0;1;0
200;Name  200;A;A;854382,0668;0,408687753;0,126291328;Bernoulli;1;0;0
2999;Name  2999;A;D;410366,4032;0,849019257;0,340683509;Bernoulli;1;0;0
1735;Name  1735;C;A;763125,1123;0,456234884;0,182699012;Bernoulli;0;0;1
50;Name  50;B;A;475665,9841;0,731474181;0,301454947;Bernoulli;0;1;0
112;Name  112;C;B;689079,1747;0,504618928;0,219289754;Bernoulli;0;0;1
60;Name  60;A;E;429583,1451;0,807330091;0,290834211;Bernoulli;1;0;0
1797;Name  1797;A;D;474359,2364;0,73088831;0,152225565;Bernoulli;1;0;0
1275;Name  1275;C;D;507618,4011;0,682308847;0,286619876;Bernoulli;0;0;1
1879;Name  1879;C;A;474563,6212;0,729508128;0,262353947;Bernoulli;0;0;1
2794;Name  2794;C;C;475849,1717;0,725057109;0,286971714;Bernoulli;0;0;1
1073;Name  1073;C;D;547568,2192;0,629978369;0,349300893;Bernoulli;0;0;1
2529;Name  2529;C;D;749908,4066;0,459182085;0,063278181;Bernoulli;0;0;1
2413;Name  2413;A;C;818762,2706;0,420332496;0,285527187;Bernoulli;1;0;0
2819;Name  2819;B;D;539649,0219;0,636987865;0,317418446;Bernoulli;0;1;0
1306;Name  1306;B;D;862992,0382;0,397405292;0,041047039;Bernoulli;0;1;0
1615;Name  1615;B;B;667173,061;0,512387146;0,296916694;Bernoulli;0;1;0
1708;Name  1708;A;D;668891,5178;0,511045998;0,097277045;Bernoulli;1;0;0
1960;Name  1960;B;B;418477,2906;0,816559527;0,33902911;Bernoulli;0;1;0
305;Name  305;C;A;434141,8699;0,786995018;0,230296521;Bernoulli;0;0;1
1495;Name  1495;B;B;944983,85;0,36099935;0,122371332;Bernoulli;0;1;0
859;Name  859;A;E;924199,9975;0,368993284;0,039585468;Bernoulli;1;0;0
1338;Name  1338;C;A;354975,4432;0,95812011;0,158356419;Bernoulli;0;0;1
2383;Name  2383;C;A;716482,0429;0,474690428;0,139357336;Bernoulli;0;0;1
159;Name  159;C;B;738097,4716;0,460533226;0,084195684;Bernoulli;0;0;1
2265;Name  2265;B;A;370679,6711;0,915656378;0,026832585;Bernoulli;0;1;0
1618;Name  1618;A;A;678826,6948;0,498459353;0,150747095;Bernoulli;1;0;0
2268;Name  2268;C;C;474899,0422;0,711346927;0,176507085;Bernoulli;0;0;1
1313;Name  1313;C;A;381783,804;0,883312991;0,290879516;Bernoulli;0;0;1
1898;Name  1898;B;A;419314,9432;0,804189284;0,266145777;Bernoulli;0;1;0
1285;Name  1285;B;D;770429,4959;0,437420115;0,074509437;Bernoulli;0;1;0
2814;Name  2814;B;E;690623,6172;0,487695417;0,001600493;Bernoulli;0;1;0
971;Name  971;B;C;548633,2564;0,613881291;0,164556609;Bernoulli;0;1;0
852;Name  852;C;A;770950,3531;0,436113169;0,020922413;Bernoulli;0;0;1
2486;Name  2486;C;A;849098,8492;0,395588373;0,311999482;Bernoulli;0;0;1
1224;Name  1224;A;C;418443,3992;0,801872042;0,25698783;Bernoulli;1;0;0
2616;Name  2616;C;C;403458,935;0,831131379;0,085118964;Bernoulli;0;0;1
809;Name  809;A;B;781526,9518;0,427941041;0,021025055;Bernoulli;1;0;0
2115;Name  2115;B;C;490787,3073;0,68140059;0,199514736;Bernoulli;0;1;0
1355;Name  1355;C;E;570742,9188;0,585746155;0,182561521;Bernoulli;0;0;1
1799;Name  1799;B;E;961664,9641;0,347141099;0,183971757;Bernoulli;0;1;0
2241;Name  2241;B;B;715064,1003;0,465913418;0,137715169;Bernoulli;0;1;0
720;Name  720;C;C;894424,9275;0,372129428;0,058200953;Bernoulli;0;0;1
1641;Name  1641;C;A;444487,3929;0,74858654;0,020203121;Bernoulli;0;0;1
2271;Name  2271;C;E;888619,8525;0,374416211;0,106741873;Bernoulli;0;0;1
2476;Name  2476;A;C;460582,7335;0,721187559;0,134871791;Bernoulli;1;0;0
1364;Name  1364;C;B;352200,9467;0,942981788;0,257105058;Bernoulli;0;0;1
1140;Name  1140;A;C;758698,5769;0,437340882;0,329256152;Bernoulli;1;0;0
2987;Name  2987;A;B;419103,6051;0,791526339;0,235379725;Bernoulli;1;0;0
1471;Name  1471;C;E;788063,0194;0,419789901;0,050225681;Bernoulli;0;0;1
1456;Name  1456;A;A;975303,115;0,338583078;0,270537462;Bernoulli;1;0;0
1178;Name  1178;A;C;756198,988;0,436658559;0,315359605;Bernoulli;1;0;0
2409;Name  2409;C;D;692661,4878;0,476148702;0,055985009;Bernoulli;0;0;1
1406;Name  1406;C;D;695757,9624;0,472517887;0,165395098;Bernoulli;0;0;1
732;Name  732;C;A;792156,5807;0,414960768;0,024318356;Bernoulli;0;0;1
1719;Name  1719;C;C;456007,9621;0,720237416;0,208254638;Bernoulli;0;0;1
1203;Name  1203;C;C;336869,8769;0,97419075;0,051908936;Bernoulli;0;0;1
1748;Name  1748;B;E;506479,2392;0,647836242;0,262710327;Bernoulli;0;1;0
411;Name  411;B;E;399496,1086;0,820711056;0,330325919;Bernoulli;0;1;0
1695;Name  1695;C;D;653714,2893;0,501140865;0,057753913;Bernoulli;0;0;1
2818;Name  2818;A;A;841838,755;0,389039773;0,29563672;Bernoulli;1;0;0
424;Name  424;A;E;488716,739;0,669917317;0,312933882;Bernoulli;1;0;0
1914;Name  1914;C;E;400236,3697;0,817972574;0,09501798;Bernoulli;0;0;1
2459;Name  2459;C;A;969002,9173;0,336257689;0,111369666;Bernoulli;0;0;1
2590;Name  2590;A;D;604382,8557;0,538807653;0,068230681;Bernoulli;1;0;0
709;Name  709;C;D;923956,3865;0,35243772;0,253205393;Bernoulli;0;0;1
650;Name  650;B;B;950776,6667;0,341988029;0,328385232;Bernoulli;0;1;0
527;Name  527;B;A;503272,1261;0,645122403;0,019531473;Bernoulli;0;1;0
2791;Name  2791;B;C;454896,1441;0,712325915;0,237961603;Bernoulli;0;1;0
654;Name  654;C;A;570273,1087;0,567651261;0,118210641;Bernoulli;0;0;1
57;Name  57;C;D;631384,6818;0,51225253;0,191876054;Bernoulli;0;0;1
2151;Name  2151;A;E;374590,1747;0,863349735;0,237845163;Bernoulli;1;0;0
2940;Name  2940;B;A;537137,1507;0,601113817;0,320962196;Bernoulli;0;1;0
1913;Name  1913;B;D;350961,8454;0,918155696;0,196273864;Bernoulli;0;1;0
1744;Name  1744;B;D;768684,264;0,418664861;0,053984815;Bernoulli;0;1;0
2142;Name  2142;A;B;337266,7211;0,953794927;0,002423069;Bernoulli;1;0;0
2573;Name  2573;C;A;732187,7564;0,439245892;0,327340218;Bernoulli;0;0;1
1093;Name  1093;A;C;728265,5292;0,441497907;0,15820247;Bernoulli;1;0;0
1689;Name  1689;B;B;639785,4696;0,502347146;0,046640599;Bernoulli;0;1;0
2635;Name  2635;B;D;424678,7302;0,756684822;0,196305733;Bernoulli;0;1;0
358;Name  358;B;C;421233,3921;0,762729852;0,147682551;Bernoulli;0;1;0
900;Name  900;B;A;564506,9272;0,568909532;0,172743187;Bernoulli;0;1;0
606;Name  606;A;C;450473,706;0,712799837;0,01308219;Bernoulli;1;0;0
98;Name  98;B;D;580940,1942;0,551398637;0,0041904;Bernoulli;0;1;0
1309;Name  1309;B;A;408612,0556;0,782141226;0,07947694;Bernoulli;0;1;0
304;Name  304;A;A;663333,5419;0,480856499;0,331111043;Bernoulli;1;0;0
261;Name  261;C;B;656466,519;0,485764535;0,145730466;Bernoulli;0;0;1
2556;Name  2556;A;D;755549,4867;0,42159742;0,004827996;Bernoulli;1;0;0
2800;Name  2800;A;B;369779,6334;0,8611327;0,176177287;Bernoulli;1;0;0
1213;Name  1213;C;D;512191,7633;0,621206193;0,23721626;Bernoulli;0;0;1
1261;Name  1261;C;E;932084,2963;0,34067174;0,228353926;Bernoulli;0;0;1
2610;Name  2610;C;D;728226,601;0,435953912;0,249153246;Bernoulli;0;0;1
1243;Name  1243;A;D;561419,7455;0,56461171;0,095700069;Bernoulli;1;0;0
940;Name  940;A;E;385137,3969;0,821616318;0,33375871;Bernoulli;1;0;0
2110;Name  2110;A;B;458232,0758;0,690455394;0,135880601;Bernoulli;1;0;0
947;Name  947;C;C;906647,5086;0,348807733;0,102983377;Bernoulli;0;0;1
2335;Name  2335;A;A;320170,9853;0,987366535;0,069441384;Bernoulli;1;0;0
1667;Name  1667;B;C;431665,8736;0,731800858;0,28368671;Bernoulli;0;1;0
1975;Name  1975;B;E;830538,0145;0,379960418;0,226131456;Bernoulli;0;1;0
